State District,Crop,Area_Total,Producao_Total,Rendimento_Medio_Local
ARUNACHAL PRADESH - WEST KAMENG,MAIZE,70141.0,113344.0,1.6240909090909093
PUNJAB - PATIALA,BARLEY,30400.0,113200.0,3.961904761904762
UTTARAKHAND - PAURI GARHWAL,BARLEY,113328.0,113054.0,1.0242105263157895
KARNATAKA - RAMANAGARA,MAIZE,30160.0,112854.0,3.645
KARNATAKA - RAICHUR,MAIZE,29494.0,112000.0,3.055272727272727
JHARKHAND - DEOGHAR,WHEAT,62540.15,110581.0,1.7023529411764706
UTTAR PRADESH - KAUSHAMBI,BARLEY,67962.0,109751.0,1.778181818181818
RAJASTHAN - JAIPUR,MAIZE,107026.0,109401.0,1.0931818181818183
MADHYA PRADESH - DAMOH,MAIZE,58930.0,109094.0,1.8904347826086956
MIZORAM - LAWNGTLAI,RICE,82450.0,108736.0,1.651470588235294
KARNATAKA - GADAG,RICE,40245.0,106794.0,2.534090909090909
ASSAM - MARIGAON,WHEAT,95469.0,106493.0,1.115
MEGHALAYA - EAST KHASI HILLS,MAIZE,43920.0,106062.0,2.39
MIZORAM - MAMIT,RICE,77921.0,105602.0,1.5357142857142858
TAMIL NADU - TIRUVANNAMALAI,MAIZE,19343.0,105497.0,4.671538461538462
PUNJAB - MANSA,BARLEY,35300.0,105100.0,3.0681818181818183
ODISHA - KANDHAMAL,MAIZE,92567.0,105066.0,1.1814893617021276
GUJARAT - NARMADA,WHEAT,37022.0,104645.0,2.6975
UTTAR PRADESH - GORAKHPUR,BARLEY,46531.0,103954.0,2.3140909090909094
GUJARAT - BHARUCH,MAIZE,71589.0,103631.0,1.5489285714285714
MAHARASHTRA - GADCHIROLI,MAIZE,56199.0,103232.0,1.74
HIMACHAL PRADESH - CHAMBA,BARLEY,78375.0,103129.0,1.3014285714285716
RAJASTHAN - UDAIPUR,RICE,121634.0,103074.0,0.8504545454545455
UTTAR PRADESH - UNNAO,BARLEY,58603.0,102737.0,1.8622727272727273
ODISHA - KENDUJHAR,MAIZE,86162.0,102616.0,1.520681818181818
UTTAR PRADESH - SAMBHAL,MAIZE,52905.0,102560.0,2.1
MEGHALAYA - NORTH GARO HILLS,RICE,44232.0,102546.0,2.02
MADHYA PRADESH - PANNA,BARLEY,69332.0,102371.0,1.3695238095238094
CHHATTISGARH - BILASPUR,MAIZE,70179.0,101410.0,1.513684210526316
KARNATAKA - BIDAR,RICE,136416.0,100997.0,1.0346666666666666
HIMACHAL PRADESH - MANDI,BARLEY,71758.0,100444.0,1.4052380952380954
HIMACHAL PRADESH - KULLU,BARLEY,71111.0,99212.0,1.4261904761904762
MIZORAM - SERCHHIP,RICE,62924.1,99104.0,1.6484
UTTAR PRADESH - PITHORAGARH,RICE,85241.0,98717.0,1.1666666666666667
HARYANA - ROHTAK,BARLEY,37801.0,98400.0,2.4681818181818183
MAHARASHTRA - GONDIA,WHEAT,99056.0,98300.0,0.779
UTTAR PRADESH - MAU,BARLEY,50040.0,98293.0,2.005909090909091
ODISHA - RAYAGADA,MAIZE,86452.0,97905.0,1.1521052631578947
UTTAR PRADESH - BASTI,MAIZE,80310.0,97868.0,1.817017543859649
BIHAR - SHEOHAR,MAIZE,33069.0,97729.0,2.817096774193548
MADHYA PRADESH - SAGAR,RICE,154054.0,96271.0,0.6490476190476191
TAMIL NADU - KARUR,MAIZE,15808.0,96247.0,5.074000000000001
UTTAR PRADESH - SITAPUR,BARLEY,55806.0,95930.0,1.8622727272727273
WEST BENGAL - PURULIA,WHEAT,46161.0,95884.0,2.067727272727273
WEST BENGAL - PARAGANAS SOUTH,WHEAT,43479.0,95748.0,2.108636363636364
JHARKHAND - DEOGHAR,MAIZE,57317.31,95334.0,1.4666666666666666
JHARKHAND - SAHEBGANJ,WHEAT,66566.97,94460.0,1.3423529411764705
KARNATAKA - BENGALURU URBAN,MAIZE,31056.0,94407.0,3.0283333333333333
UTTAR PRADESH - AMROHA,MAIZE,68067.0,94136.0,1.584468085106383
BIHAR - NAWADA,MAIZE,42748.0,93508.0,2.7270491803278687
MAHARASHTRA - AMRAVATI,RICE,161158.0,93342.0,0.5795454545454546
JAMMU AND KASHMIR - POONCH,RICE,65060.0,93333.0,1.4557894736842105
TAMIL NADU - THANJAVUR,MAIZE,17369.0,93187.0,5.159230769230769
MADHYA PRADESH - NARSINGHPUR,MAIZE,42617.0,91993.0,2.0095454545454547
UTTAR PRADESH - HAMIRPUR,BARLEY,52151.0,91915.0,1.6245454545454547
MADHYA PRADESH - REWA,BARLEY,99259.0,91581.0,1.0142857142857142
HIMACHAL PRADESH - UNA,RICE,42700.0,91485.0,2.1676190476190476
HARYANA - REWARI,RICE,30568.0,91100.0,3.343
JHARKHAND - LOHARDAGA,WHEAT,46891.67,91064.0,1.8283333333333336
ASSAM - GOALPARA,WHEAT,61965.0,90890.0,1.4545454545454546
MANIPUR - CHANDEL,MAIZE,40772.0,90534.0,2.350909090909091
JHARKHAND - LOHARDAGA,MAIZE,41820.979999999996,90238.0,1.873125
TELANGANA - KOMARAM BHEEM ASIFABAD,RICE,38901.0,90188.0,2.3733333333333335
BIHAR - GODDA,RICE,100255.0,90094.0,0.942
MAHARASHTRA - OSMANABAD,RICE,271900.0,90000.0,0.32666666666666666
MEGHALAYA - RI BHOI,MAIZE,35073.0,89991.0,2.5686363636363634
CHHATTISGARH - KOREA,WHEAT,79333.0,89678.0,1.1373684210526316
MEGHALAYA - WEST JAINTIA HILLS,RICE,40587.0,88189.0,2.34
UTTAR PRADESH - ALMORA,RICE,81211.0,88092.0,1.08
TELANGANA - JOGULAMBA,MAIZE,26045.0,87970.0,3.9599999999999995
UTTARAKHAND - PITHORAGARH,BARLEY,66331.0,87935.0,1.321578947368421
MAHARASHTRA - AMRAVATI,MAIZE,46887.0,87762.0,1.6551162790697675
UTTAR PRADESH - GORAKHPUR,MAIZE,74732.0,87404.0,1.8425
ARUNACHAL PRADESH - WEST SIANG,MAIZE,70374.0,86735.0,1.2477272727272728
SIKKIM - NORTH DISTRICT,MAIZE,59551.0,86225.0,1.4547826086956521
ASSAM - KAMRUP,WHEAT,74383.0,86167.0,1.184090909090909
UTTAR PRADESH - DEHRADUN,RICE,40752.0,85968.0,2.11
BIHAR - DHANBAD,RICE,71970.0,84231.0,1.175
CHHATTISGARH - GARIYABAND,MAIZE,49969.0,84058.0,1.67
HIMACHAL PRADESH - SHIMLA,BARLEY,79521.0,83940.0,1.0623809523809524
ARUNACHAL PRADESH - TIRAP,RICE,103999.0,83805.0,0.8545454545454546
UTTAR PRADESH - FAIZABAD,MAIZE,63319.0,83621.0,1.7007142857142856
GUJARAT - BOTAD,WHEAT,32824.0,83515.0,2.646
UTTAR PRADESH - FARRUKHABAD,BARLEY,33444.0,83299.0,2.5386363636363636
UTTAR PRADESH - KASGANJ,BARLEY,27377.0,82904.0,3.0420000000000003
TELANGANA - MEDCHAL MALKAJGIRI,RICE,22559.0,82336.0,3.545
UTTAR PRADESH - SULTANPUR,BARLEY,36385.0,82003.0,2.317727272727273
MADHYA PRADESH - BASTAR,MAIZE,51292.0,81977.0,1.6533333333333333
SIKKIM - SOUTH DISTRICT,RICE,49300.0,81966.0,1.6795454545454547
ARUNACHAL PRADESH - PAPUM PARE,MAIZE,48755.0,81801.0,1.6631818181818183
MIZORAM - AIZAWL,MAIZE,39946.0,80612.0,1.8873170731707316
ASSAM - NAGAON,WHEAT,83417.0,80512.0,0.9786363636363636
UTTAR PRADESH - PAURI GARHWAL,RICE,73156.0,80441.0,1.0966666666666667
RAJASTHAN - JHALAWAR,RICE,37156.0,80121.0,1.8186363636363636
JAMMU AND KASHMIR - BANDIPORA,MAIZE,55141.0,80003.0,1.426
UTTAR PRADESH - SHAHJAHANPUR,MAIZE,55117.0,79936.0,1.7148979591836735
MADHYA PRADESH - MORENA,BARLEY,40939.0,79836.0,1.9490476190476191
WEST BENGAL - DINAJPUR DAKSHIN,MAIZE,17877.0,79232.0,3.786363636363636
BIHAR - MADHUBANI,MAIZE,33604.0,78847.0,2.925230769230769
WEST BENGAL - DARJEELING,WHEAT,51063.0,78528.0,1.6159090909090907
ARUNACHAL PRADESH - DIBANG VALLEY,RICE,71966.0,78259.0,0.9340909090909091
JHARKHAND - JAMTARA,MAIZE,47073.97,78141.0,1.4523529411764706
ARUNACHAL PRADESH - EAST KAMENG,MAIZE,53545.0,78006.0,1.505909090909091
ANDHRA PRADESH - SPSR NELLORE,MAIZE,11774.0,77975.0,4.810789473684211
BIHAR - LOHARDAGA,RICE,72518.0,77850.0,1.0516666666666665
UTTARAKHAND - PITHORAGARH,MAIZE,60437.0,77754.0,1.3119999999999998
MANIPUR - UKHRUL,MAIZE,35760.0,77220.0,2.24875
ARUNACHAL PRADESH - TIRAP,MAIZE,61614.0,76957.0,1.2868181818181819
CHHATTISGARH - RAIGARH,WHEAT,45804.0,76783.0,1.6168421052631579
JHARKHAND - SAHEBGANJ,MAIZE,48149.65,76212.0,1.1766666666666667
TELANGANA - NARAYANAPET,RICE,30521.0,76088.0,2.5149999999999997
CHHATTISGARH - SURAJPUR,WHEAT,49148.0,76069.0,1.5474999999999999
BIHAR - BOKARO,RICE,76695.0,75974.0,1.1066666666666667
HIMACHAL PRADESH - CHAMBA,RICE,56180.0,75898.0,1.3461904761904762
RAJASTHAN - BHARATPUR,RICE,46297.0,75887.0,1.6659090909090908
KARNATAKA - KOPPAL,WHEAT,162903.0,75820.0,0.4742857142857143
HIMACHAL PRADESH - KANGRA,BARLEY,55785.0,75604.0,1.3714285714285714
MADHYA PRADESH - BHOPAL,RICE,51178.0,75103.0,0.9765
HARYANA - YAMUNANAGAR,MAIZE,30084.0,74900.0,2.56
JHARKHAND - PAKUR,MAIZE,49876.43,74793.0,1.463888888888889
UTTAR PRADESH - KANNAUJ,BARLEY,29574.0,74273.0,2.5381818181818185
JHARKHAND - KODERMA,WHEAT,38883.85,74181.0,1.6366666666666667
CHHATTISGARH - RAJNANDGAON,MAIZE,47114.0,73927.0,1.332105263157895
TAMIL NADU - THE NILGIRIS,RICE,21141.0,73785.0,3.756666666666667
ARUNACHAL PRADESH - NAMSAI,RICE,32966.0,73458.0,2.2225
JHARKHAND - GUMLA,WHEAT,41785.59,72738.0,1.4172222222222224
JHARKHAND - PAKUR,WHEAT,43406.24,72289.0,1.521764705882353
MADHYA PRADESH - GWALIOR,BARLEY,27440.0,71366.0,2.616190476190476
MAHARASHTRA - NANDED,MAIZE,53664.0,71017.0,1.193148148148148
BIHAR - DUMKA,MAIZE,40505.0,70700.0,2.22
JHARKHAND - GUMLA,MAIZE,40401.35,70696.0,1.6372222222222221
ARUNACHAL PRADESH - DIBANG VALLEY,MAIZE,52440.0,70300.0,1.2672727272727273
CHHATTISGARH - JANJGIR-CHAMPA,WHEAT,49294.0,69851.0,1.4957894736842106
MAHARASHTRA - PARBHANI,MAIZE,62652.0,69481.0,1.1953333333333334
JAMMU AND KASHMIR - SAMBA,MAIZE,44355.0,69434.0,1.556
HARYANA - JIND,BARLEY,20359.0,68700.0,3.6454545454545455
JHARKHAND - SIMDEGA,MAIZE,34689.38,68691.0,1.802941176470588
MADHYA PRADESH - SHIVPURI,BARLEY,39133.0,67710.0,1.572857142857143
UTTAR PRADESH - CHAMOLI,WHEAT,52248.0,66867.0,1.2733333333333334
CHHATTISGARH - MUNGELI,WHEAT,45255.0,66536.0,1.4725000000000001
UTTAR PRADESH - TEHRI GARHWAL,RICE,45154.0,65788.0,1.4666666666666668
ASSAM - DARRANG,WHEAT,58298.0,65776.0,1.1786363636363637
ASSAM - SONITPUR,WHEAT,56528.0,65340.0,1.165
BIHAR - BUXAR,MAIZE,40587.0,64672.0,2.4612280701754385
MADHYA PRADESH - PANNA,MAIZE,58984.0,64634.0,1.0663636363636364
GUJARAT - DANG,WHEAT,26192.0,64275.0,2.611904761904762
NAGALAND - LONGLENG,MAIZE,34500.0,63750.0,1.8627272727272726
JAMMU AND KASHMIR - KULGAM,MAIZE,36008.0,63680.0,1.7870000000000001
NAGALAND - PEREN,MAIZE,33920.0,63520.0,1.8681818181818182
RAJASTHAN - BUNDI,BARLEY,24450.0,63312.0,2.5922727272727273
CHHATTISGARH - BALODA BAZAR,WHEAT,33977.0,62987.0,1.85625
HARYANA - FARIDABAD,BARLEY,21331.0,62900.0,3.4386666666666668
MANIPUR - TAMENGLONG,MAIZE,29732.0,62838.0,2.2195833333333335
JHARKHAND - LATEHAR,WHEAT,48890.520000000004,62576.0,1.140625
HIMACHAL PRADESH - HAMIRPUR,RICE,46884.0,62556.0,1.3747619047619049
JAMMU AND KASHMIR - DODA,RICE,52752.0,62488.0,1.2984210526315791
UTTAR PRADESH - PRATAPGARH,BARLEY,35277.0,62009.0,1.846818181818182
JHARKHAND - RAMGARH,MAIZE,28189.059999999998,61445.0,1.6718181818181819
ASSAM - DIMA HASAO,MAIZE,45890.0,61401.0,1.1276190476190475
MEGHALAYA - EAST JAINTIA HILLS,MAIZE,49221.0,61351.0,1.4800000000000002
CHHATTISGARH - KABIRDHAM,MAIZE,49753.0,61299.0,1.2678947368421052
CHANDIGARH - CHANDIGARH,WHEAT,13222.0,60291.0,4.566190476190476
UTTAR PRADESH - BUDAUN,BARLEY,26694.0,60267.0,2.3718181818181816
RAJASTHAN - SIROHI,BARLEY,23376.0,60063.0,2.643181818181818
HIMACHAL PRADESH - BILASPUR,RICE,33099.0,59998.0,1.827142857142857
MAHARASHTRA - PARBHANI,RICE,141130.0,59306.0,0.36947368421052634
BIHAR - BUXAR,BARLEY,36024.0,59211.0,1.5461904761904761
JHARKHAND - BOKARO,MAIZE,51979.31,58587.0,1.0375
UTTAR PRADESH - MORADABAD,MAIZE,41870.0,58284.0,1.5729545454545453
BIHAR - CHATRA,RICE,54691.0,58259.0,1.114
ASSAM - KOKRAJHAR,WHEAT,41003.0,58097.0,1.4963636363636363
GUJARAT - BHAVNAGAR,MAIZE,41526.0,57726.0,1.5195833333333333
UTTAR PRADESH - MEERUT,MAIZE,33759.0,57150.0,1.8404444444444443
UTTAR PRADESH - LALITPUR,RICE,87223.0,57043.0,0.664
RAJASTHAN - DUNGARPUR,BARLEY,21885.0,56542.0,2.6286363636363634
UTTAR PRADESH - LUCKNOW,MAIZE,53611.0,56275.0,1.5814
BIHAR - PALAMU,MAIZE,61683.0,55853.0,1.7971428571428572
RAJASTHAN - SAWAI MADHOPUR,BARLEY,26950.0,55246.0,2.2345454545454544
CHHATTISGARH - DHAMTARI,MAIZE,20629.0,55131.0,1.9799999999999998
ARUNACHAL PRADESH - SIANG,RICE,34056.0,54951.0,1.6425
UTTAR PRADESH - DEHRADUN,MAIZE,36229.0,54802.0,1.4349999999999998
ARUNACHAL PRADESH - ANJAW,MAIZE,40512.0,54691.0,1.5533333333333335
PUNJAB - FAZILKA,BARLEY,14000.0,54600.0,3.8714285714285714
ANDAMAN AND NICOBAR ISLAND - NICOBARS,RICE,23884.35,54559.0,2.2933333333333334
UTTAR PRADESH - UTTAR KASHI,WHEAT,41351.0,54502.0,1.3333333333333333
MADHYA PRADESH - TIKAMGARH,MAIZE,53380.0,54424.0,1.0745454545454545
PUNJAB - FATEHGARH SAHIB,MAIZE,16300.0,54100.0,3.333529411764706
MADHYA PRADESH - VIDISHA,RICE,48151.0,53819.0,0.833
UTTAR PRADESH - CHAMOLI,RICE,42460.0,53714.0,1.2666666666666666
CHHATTISGARH - SUKMA,MAIZE,21892.0,53562.0,2.4475000000000002
MIZORAM - SAIHA,RICE,44604.0,53276.0,1.4200000000000002
BIHAR - GARHWA,RICE,62436.0,53222.0,0.825
PUNJAB - SANGRUR,MAIZE,18300.0,53100.0,2.978
BIHAR - JEHANABAD,MAIZE,18206.0,52913.0,3.1665151515151515
MADHYA PRADESH - SATNA,MAIZE,39048.0,52885.0,1.1266666666666667
WEST BENGAL - MEDINIPUR WEST,MAIZE,21898.0,52778.0,2.1895348837209303
GUJARAT - SURAT,MAIZE,35548.0,52210.0,1.4661111111111111
HARYANA - MAHENDRAGARH,BARLEY,15645.0,51800.0,3.498947368421053
GUJARAT - JUNAGADH,MAIZE,26975.0,51675.0,1.5966666666666667
RAJASTHAN - BANSWARA,BARLEY,26391.0,51391.0,2.0104545454545453
UTTARAKHAND - ALMORA,BARLEY,56892.0,51284.0,0.9110526315789473
JAMMU AND KASHMIR - SRINAGAR,MAIZE,46838.0,51194.0,1.072105263157895
MADHYA PRADESH - SHEOPUR,MAIZE,30423.0,50982.0,1.3514285714285714
JAMMU AND KASHMIR - GANDERBAL,MAIZE,37888.0,50612.0,1.315
UTTAR PRADESH - UTTAR KASHI,RICE,31598.0,50561.0,1.5966666666666667
MADHYA PRADESH - KHANDWA,BARLEY,19602.0,50424.0,1.8677777777777775
ODISHA - KALAHANDI,MAIZE,48483.0,50209.0,1.2814285714285714
ASSAM - NALBARI,WHEAT,39296.0,50154.0,1.1581818181818182
ARUNACHAL PRADESH - TAWANG,WHEAT,32770.0,50100.0,1.5477272727272726
CHHATTISGARH - DHAMTARI,WHEAT,39737.0,50023.0,1.3078947368421054
MADHYA PRADESH - ALIRAJPUR,RICE,67568.0,49865.0,0.8516666666666667
ANDHRA PRADESH - MEDAK,WHEAT,49432.0,49649.0,1.0475
UTTAR PRADESH - GONDA,BARLEY,22028.0,49593.0,2.3438095238095236
JHARKHAND - JAMTARA,WHEAT,31616.03,49550.0,1.5975000000000001
UTTARAKHAND - PAURI GARHWAL,MAIZE,41577.0,49474.0,1.1873684210526314
ARUNACHAL PRADESH - LOWER SUBANSIRI,MAIZE,31885.0,49211.0,1.7695454545454545
HIMACHAL PRADESH - SIRMAUR,BARLEY,45850.0,49173.0,1.0866666666666667
ASSAM - SONITPUR,MAIZE,21179.0,49096.0,1.89
DAMAN AND DIU - DAMAN,RICE,40889.5,49051.0,1.2023809523809523
JHARKHAND - SIMDEGA,WHEAT,24041.28,49034.0,1.4517647058823528
RAJASTHAN - PRATAPGARH,BARLEY,19235.0,48975.0,2.652727272727273
ANDHRA PRADESH - ADILABAD,WHEAT,57805.0,48871.0,0.826875
MIZORAM - CHAMPHAI,MAIZE,29015.8,48766.0,1.9023333333333334
KARNATAKA - BIDAR,MAIZE,21794.0,48190.0,2.3056896551724138
TELANGANA - RAJANNA,MAIZE,10378.0,48021.0,5.158333333333333
GUJARAT - AMRELI,MAIZE,33814.0,47816.0,1.4805263157894737
RAJASTHAN - KARAULI,RICE,39696.0,47797.0,1.189047619047619
ARUNACHAL PRADESH - UPPER SIANG,MAIZE,35056.0,47660.0,1.464090909090909
MADHYA PRADESH - DATIA,MAIZE,36777.0,47550.0,1.2477272727272728
MADHYA PRADESH - KABIRDHAM,RICE,87200.0,47500.0,0.54
UTTARAKHAND - TEHRI GARHWAL,BARLEY,42660.0,47361.0,1.1426315789473684
RAJASTHAN - DHOLPUR,BARLEY,18064.0,47137.0,2.6536363636363633
UTTARAKHAND - TEHRI GARHWAL,MAIZE,35440.0,46546.0,1.3047368421052632
BIHAR - BHOJPUR,BARLEY,31494.0,46442.0,1.4476190476190476
RAJASTHAN - DAUSA,MAIZE,35816.0,46364.0,1.4577272727272728
MADHYA PRADESH - HARDA,RICE,33038.0,45785.0,1.601904761904762
MAHARASHTRA - AKOLA,MAIZE,21739.0,45399.0,1.7246341463414632
UTTAR PRADESH - BANDA,BARLEY,27781.0,45018.0,1.6363636363636365
MANIPUR - THOUBAL,MAIZE,21840.0,44920.0,2.110909090909091
JAMMU AND KASHMIR - RAMBAN,WHEAT,45209.0,44694.0,0.9645454545454545
ARUNACHAL PRADESH - ANJAW,RICE,55594.0,44595.0,0.8066666666666666
JHARKHAND - EAST SINGHBUM,MAIZE,30639.93,44096.0,1.3294117647058825
MADHYA PRADESH - SURGUJA,WHEAT,37800.0,44000.0,1.175
UTTAR PRADESH - SANT KABEER NAGAR,MAIZE,34322.0,43910.0,1.6622
MADHYA PRADESH - MORENA,RICE,20179.0,43725.0,2.3065
GUJARAT - DANG,MAIZE,32574.0,43266.0,1.3655555555555554
PUDUCHERRY - YANAM,RICE,11756.0,43181.0,3.816486486486487
BIHAR - ROHTAS,BARLEY,31179.0,43075.0,1.5219047619047619
HARYANA - MEWAT,BARLEY,13857.0,42400.0,3.125
ODISHA - MAYURBHANJ,MAIZE,39965.0,42231.0,1.6346428571428573
UTTARAKHAND - CHAMOLI,BARLEY,31137.0,41996.0,1.3473684210526315
UTTAR PRADESH - GHAZIABAD,BARLEY,13760.0,41899.0,3.2476190476190476
ODISHA - SUNDARGARH,WHEAT,25289.0,41819.0,1.6627272727272726
MIZORAM - LUNGLEI,MAIZE,22838.4,41814.0,1.8653658536585367
MEGHALAYA - WEST GARO HILLS,WHEAT,24181.0,41811.0,1.8714285714285712
MAHARASHTRA - HINGOLI,RICE,79300.0,41700.0,0.46846153846153843
HIMACHAL PRADESH - KULLU,RICE,30899.0,41627.0,1.3442857142857143
CHHATTISGARH - MAHASAMUND,WHEAT,27657.0,41579.0,1.546315789473684
UTTAR PRADESH - MIRZAPUR,MAIZE,41949.0,41566.0,1.6765999999999999
HARYANA - CHARKI DADRI,RICE,19400.0,41300.0,2.12
ARUNACHAL PRADESH - KURUNG KUMEY,RICE,37148.0,41285.0,1.6105882352941177
UTTAR PRADESH - AMBEDKAR NAGAR,BARLEY,18156.0,41268.0,2.317727272727273
UTTARAKHAND - ALMORA,MAIZE,36071.0,41104.0,1.1436842105263159
TAMIL NADU - RAMANATHAPURAM,MAIZE,7916.0,40971.0,4.368125
GUJARAT - JAMNAGAR,MAIZE,29538.0,40903.0,1.441875
UTTAR PRADESH - BAGESHWAR,RICE,29190.0,40875.0,1.4
BIHAR - HAZARIBAGH,MAIZE,26489.0,40562.0,2.072857142857143
SIKKIM - WEST DISTRICT,WHEAT,29550.0,40329.0,1.2255555555555555
MADHYA PRADESH - REWA,MAIZE,34996.0,39987.0,0.9881818181818183
UTTAR PRADESH - DEORIA,BARLEY,18987.0,39930.0,2.3136363636363635
ASSAM - KARBI ANGLONG,WHEAT,28589.0,39836.0,1.386818181818182
UTTAR PRADESH - BAGESHWAR,WHEAT,29246.0,39833.0,1.3599999999999999
HIMACHAL PRADESH - KINNAUR,BARLEY,21690.0,39521.0,1.8514285714285716
UTTAR PRADESH - SHAHJAHANPUR,BARLEY,17088.0,39395.0,2.3654545454545453
SIKKIM - EAST DISTRICT,WHEAT,28506.0,39045.0,1.2945454545454547
WEST BENGAL - MALDAH,BARLEY,32693.0,39037.0,1.2928571428571427
UTTAR PRADESH - PRATAPGARH,MAIZE,24435.0,39004.0,1.7632653061224488
ARUNACHAL PRADESH - UPPER SUBANSIRI,MAIZE,26275.0,38522.0,1.5063636363636363
JAMMU AND KASHMIR - KISHTWAR,WHEAT,28584.0,38512.0,1.2458333333333333
UTTAR PRADESH - CHANDAULI,BARLEY,22838.0,38497.0,1.7236363636363636
MADHYA PRADESH - KHARGONE,RICE,70836.0,37574.0,0.63
UTTAR PRADESH - NAINITAL,MAIZE,23880.0,37274.0,1.5333333333333334
UTTARAKHAND - BAGESHWAR,BARLEY,29513.0,37047.0,1.2610526315789474
ARUNACHAL PRADESH - TAWANG,MAIZE,17714.0,36696.0,2.0754545454545457
MADHYA PRADESH - ALIRAJPUR,BARLEY,14621.0,36535.0,1.5044444444444443
HIMACHAL PRADESH - SHIMLA,RICE,35668.0,36412.0,0.9976190476190476
PUNJAB - MOGA,BARLEY,11900.0,36300.0,3.142857142857143
GUJARAT - TAPI,MAIZE,18115.0,35991.0,1.945
JHARKHAND - SARAIKELA KHARSAWAN,MAIZE,23119.68,35824.0,1.3088235294117647
ODISHA - GANJAM,MAIZE,25316.0,35453.0,1.7122916666666665
UTTAR PRADESH - CHAMPAWAT,WHEAT,23542.0,35335.0,1.495
JHARKHAND - WEST SINGHBHUM,MAIZE,31170.91,35227.0,1.169375
MADHYA PRADESH - BURHANPUR,BARLEY,13400.0,35040.0,2.32
MADHYA PRADESH - KHARGONE,BARLEY,13150.0,34900.0,2.285
BIHAR - PALAMU,WHEAT,25914.0,34811.0,1.345
ARUNACHAL PRADESH - CHANGLANG,MAIZE,23273.0,34353.0,1.460909090909091
UTTAR PRADESH - BAHRAICH,BARLEY,15131.0,34152.0,2.3304545454545456
BIHAR - BHAGALPUR,BARLEY,36668.0,34074.0,0.9180952380952382
MADHYA PRADESH - NEEMUCH,BARLEY,11720.0,33797.0,2.744705882352941
CHHATTISGARH - JASHPUR,WHEAT,23519.0,33727.0,1.461578947368421
ODISHA - MALKANGIRI,MAIZE,34398.0,33603.0,1.180188679245283
MAHARASHTRA - HINGOLI,MAIZE,35044.0,33493.0,1.1665384615384615
HIMACHAL PRADESH - SOLAN,BARLEY,34660.0,33483.0,0.9614285714285715
MADHYA PRADESH - BARWANI,BARLEY,11800.0,33370.0,2.67
MADHYA PRADESH - ASHOKNAGAR,RICE,21856.0,33267.0,1.248125
CHHATTISGARH - NARAYANPUR,MAIZE,15133.0,32945.0,2.1958333333333333
MANIPUR - BISHNUPUR,MAIZE,15700.0,32820.0,2.069545454545455
HARYANA - PALWAL,BARLEY,10329.0,32800.0,3.1981818181818182
MADHYA PRADESH - SAGAR,BARLEY,20899.0,32776.0,1.4985714285714284
BIHAR - KODERMA,RICE,31565.0,32740.0,0.98
RAJASTHAN - KARAULI,BARLEY,13998.0,32529.0,2.61
UTTARAKHAND - HARIDWAR,MAIZE,19195.0,32447.0,1.75
MADHYA PRADESH - JHABUA,BARLEY,10460.0,32356.0,1.4173684210526316
JAMMU AND KASHMIR - RAMBAN,RICE,21357.0,32296.0,1.5150000000000001
BIHAR - SHEIKHPURA,MAIZE,20847.0,32282.0,2.7261904761904763
MEGHALAYA - WEST JAINTIA HILLS,MAIZE,17160.0,31811.0,1.8533333333333335
UTTAR PRADESH - AMETHI,BARLEY,12176.0,31756.0,2.557777777777778
ASSAM - DHUBRI,MAIZE,12097.0,31746.0,1.577142857142857
PUNJAB - TARN TARAN,MAIZE,9200.0,31700.0,3.45
SIKKIM - NORTH DISTRICT,RICE,22900.0,31168.0,1.385
MEGHALAYA - EAST GARO HILLS,MAIZE,21872.0,31142.0,1.4595454545454545
ODISHA - SUNDARGARH,MAIZE,21110.0,31126.0,1.6643478260869566
ARUNACHAL PRADESH - NAMSAI,MAIZE,25220.0,31086.0,1.2325
LADDAK - LEH LADAKH,WHEAT,35197.0,31062.0,0.8876923076923078
MIZORAM - KOLASIB,MAIZE,20543.2,30361.0,1.5106818181818182
BIHAR - ARWAL,MAIZE,9806.0,30301.0,3.3495555555555554
BIHAR - KAIMUR (BHABUA),BARLEY,24224.0,30231.0,1.2214285714285713
JHARKHAND - BOKARO,WHEAT,16051.23,30206.0,1.4652941176470589
WEST BENGAL - ALIPURDUAR,WHEAT,14458.0,30163.0,2.0533333333333332
CHHATTISGARH - RAIGARH,MAIZE,17956.0,30150.0,1.6963157894736844
MADHYA PRADESH - BURHANPUR,RICE,26580.0,30084.0,1.1607692307692308
PUNJAB - BARNALA,BARLEY,9000.0,30000.0,3.3354545454545454
CHHATTISGARH - SURGUJA,BARLEY,34267.0,29994.0,0.8342105263157894
UTTARAKHAND - RUDRA PRAYAG,BARLEY,23330.0,29697.0,1.2794736842105263
SIKKIM - SOUTH DISTRICT,WHEAT,24785.0,29612.0,1.151
BIHAR - GODDA,WHEAT,17229.0,29514.0,1.7149999999999999
MAHARASHTRA - YAVATMAL,MAIZE,18320.0,29504.0,1.7575
RAJASTHAN - SAWAI MADHOPUR,RICE,14160.0,29303.0,2.1304545454545454
UTTAR PRADESH - JHANSI,MAIZE,41367.0,29169.0,1.1776470588235295
BIHAR - GARHWA,MAIZE,26925.0,29112.0,1.9128571428571426
MAHARASHTRA - YAVATMAL,RICE,40700.0,28940.0,0.7046666666666667
